id	filename	md5	size	state	acl	project_id	category
026185e6-c6b2-4290-b849-1dee8945fed4	APOLLO-OV.4fa62c2e-003f-427f-94bd-0ea3e1d3133d.star_fusion.rna_fusion.tsv	9bbe262727643d8e614f86f70725c042	4855	released	[b'phs003488']	APOLLO-OV	data_file
029c7c65-c0d4-475a-83e0-7635f8223ded	APOLLO-OV.21f58e80-0665-4477-bb02-c56ae31991b1.star_fusion.rna_fusion.bedpe	383ad80c9c312a540f7f55b896a2fbd8	697	released	[b'phs003488']	APOLLO-OV	data_file
02b7c85c-82fc-4ff3-85a3-640de23e49a8	79dffb0b-fd5d-41e9-b5ee-3edae162068b.rna_seq.star_splice_junctions.tsv.gz	a9cbc76ca33f51ddc8d0d8c1dab0a83e	2213161	released	[b'phs003488']	APOLLO-OV	data_file
02ee2652-e512-4d4f-a743-880f46f3b5eb	APOLLO-OV.0d351911-9147-447f-9594-e895041fe0d5.star_fusion.rna_fusion.bedpe	95fe821b3e11e2eb1a8b8d70f13dbfd9	879	released	[b'phs003488']	APOLLO-OV	data_file
02f6e62e-3dcc-4a74-b01e-642f67741093	67fcbf7a-5db1-48d8-9b1c-e8ec304d226d.rna_seq.augmented_star_gene_counts.tsv	84aca161401ce6c949543e842be1f23f	4208051	released	[b'open']	APOLLO-OV	data_file
031c5221-2acd-455d-82a2-bc49722e6016	APOLLO-OV.f774c908-ece0-4cb6-859a-12c6ca783745.arriba.rna_fusion.tsv	69d29a489ad0eba44f2d539d1e81e7ba	6783	released	[b'phs003488']	APOLLO-OV	data_file
0354a68c-aead-4adf-8172-f71f13b46a36	2b17a91e-c2e4-4fa6-a0b9-fa92868b8db1.wgs.gatk4.copy_number_variation.supplementary.tar.gz	db01661bd4b6af823808a4f31e93f67d	282724039	released	[b'phs003488']	APOLLO-OV	data_file
2f3e68ff-b96c-41fb-985b-253620e1697d	d8b53da6-219f-40bc-b4a8-efeee3ae209d_wgs_gdc_realn.bai	636e17edcdde82886d1d12780dfcde7e	11389024	released	[b'phs003488']	APOLLO-OV	index_file
036ea447-5834-450c-828a-f14ab455590d	d8b53da6-219f-40bc-b4a8-efeee3ae209d_wgs_gdc_realn.bam	63c82f5163300b372c582a67bd5784a5	666401959340	released	[b'phs003488']	APOLLO-OV	data_file
03eb0a6c-7970-4859-bc35-27a946c3a6e8	APOLLO-OV.4dc30853-b525-432a-b52f-3358e2f813e0.arriba.rna_fusion.bedpe	6c81f2cbeb79819c94e3c7fceab8324a	4333	released	[b'phs003488']	APOLLO-OV	data_file
4de6dd94-f60c-42fa-be43-dde9ae4e22f8	d924206b-413f-4a26-8fe1-b64e7e58a125_wgs_gdc_realn.bai	7689d311375f9b8f874a1c39a0ad8c20	11531296	released	[b'phs003488']	APOLLO-OV	index_file
03ff30b1-70a1-46a7-a8cc-cf6c8f96ebf5	d924206b-413f-4a26-8fe1-b64e7e58a125_wgs_gdc_realn.bam	ddfaaedee70f7a78c9b0cf42528061a8	658763378548	released	[b'phs003488']	APOLLO-OV	data_file
0405a24d-01e8-4a69-b57b-cdf4c9b23b0d	34c308ef-a2ab-4d62-898a-894c0f40f3f4.rna_seq.augmented_star_gene_counts.tsv	287b410ccbda005589b6030e2bfb5f90	4190508	released	[b'open']	APOLLO-OV	data_file
042ede6f-cfcb-4145-bed9-23d9cc1b8df8	2f7f1079-5a91-4a0d-81df-72264f4424ef.rna_seq.transcriptome.gdc_realn.bam	3bae9d9a22086d5048279ce3379b53c9	7585821536	released	[b'phs003488']	APOLLO-OV	data_file
042ff4d2-19c0-4db4-9d28-93b984a6abb0	APOLLO-OV.24f01cc2-12ea-4722-8a2e-6ca98e3c8f8f.arriba.rna_fusion.tsv	0b5d56007241b73663db1e2fae0bf0c5	4967	released	[b'phs003488']	APOLLO-OV	data_file
044c9766-8e3c-438e-9587-e28da7e4529f	APOLLO-OV.7bdef3af-c0f0-421d-83f7-ec33892546d3.star_fusion.rna_fusion.tsv	ca1634cf9e7ecf6f8b95a479bb50cc69	8916	released	[b'phs003488']	APOLLO-OV	data_file
045648bf-3fdb-42a4-9836-2a3042b76f5d	ce6fedc8-78f0-490b-a768-5f5616aff57b.wgs.gatk4.copy_number_variation.supplementary.tar.gz	0642580f8cd09e6a4bca7ec4d15912e5	283019562	released	[b'phs003488']	APOLLO-OV	data_file
d9bb114f-a14d-4a94-af0c-e2240d7796c2	82138a36-8138-4c83-b693-3828d12734c5_wgs_gdc_realn.bai	a60fbe5566989efbcc511b3b94551029	11088408	released	[b'phs003488']	APOLLO-OV	index_file
045a82e4-71fe-40e5-92ab-ecb912e09156	82138a36-8138-4c83-b693-3828d12734c5_wgs_gdc_realn.bam	7989115cbcf7cc32ffd5db92f50097c6	609438471884	released	[b'phs003488']	APOLLO-OV	data_file
045dd303-244f-4b6e-b446-9bd7da6eb075	APOLLO-OV.f9426da4-8772-46a3-8d8c-11b433501ca7.star_fusion.rna_fusion.bedpe	b6e770a3b7e0619fca9923adba4c83bc	2902	released	[b'phs003488']	APOLLO-OV	data_file
0482ae49-024a-4fb3-b094-2a6a5334e38c	0b5c2135-ffb0-43f9-93fd-4917e168194a.rna_seq.star_splice_junctions.tsv.gz	a2e0b5396b4fc2f69c57e962bfbe5bb4	2370521	released	[b'phs003488']	APOLLO-OV	data_file
04b6aca3-765c-494e-9080-47b7440bda9b	APOLLO-OV.28ebd52b-68ed-4f30-91be-05e0658b92e3.arriba.rna_fusion.bedpe	ead8f92f008035c7eabe43b0f07da957	3012	released	[b'phs003488']	APOLLO-OV	data_file
05000469-3dc0-4200-946b-db54c2a2540c	e7c0d304-0fe8-46c0-985e-1751041552c7.rna_seq.star_splice_junctions.tsv.gz	a889126c12ad27da1fe506a35675521b	2587051	released	[b'phs003488']	APOLLO-OV	data_file
05043a55-c29d-41a3-80d5-525fb6b54aa7	APOLLO-OV.d3fd8c86-ce83-4e6c-8133-1e3d211e2778.arriba.rna_fusion.bedpe	d7b996af459feb569c2347e4477f0db5	4286	released	[b'phs003488']	APOLLO-OV	data_file
66e4a1e0-1a5b-4a01-9c7c-962e65253c76	d40e10b4-8e10-4f8e-87ae-ae45eec08372_wgs_gdc_realn.bai	6b02a712c75bcfb7df293dd9420ebf50	11673216	released	[b'phs003488']	APOLLO-OV	index_file
05187688-94c3-4cdf-83c7-e2421961a6c0	d40e10b4-8e10-4f8e-87ae-ae45eec08372_wgs_gdc_realn.bam	990c51e4153d65662198e4902d0d7564	690702662075	released	[b'phs003488']	APOLLO-OV	data_file
0543d2dc-9294-4d21-a68e-b6d0d9445c82	11d30803-cbc1-4108-856e-04b8bc77ae79.rna_seq.transcriptome.gdc_realn.bam	90290961bff5f88b07fd4e6620596d14	6536048222	released	[b'phs003488']	APOLLO-OV	data_file
05894bdc-55e0-42c6-96e2-cdb8e8e3e1b1	APOLLO-OV.f92ea151-5831-4d14-b609-3fbc305ec21b.arriba.rna_fusion.tsv	0fa12cdb6ba2ec556b6ca6604e466fc1	3697	released	[b'phs003488']	APOLLO-OV	data_file
c3138780-a5f5-4c25-b59f-c0c385cebf15	6a9dd08e-d941-4612-92fe-be6690a91dcd_wgs_gdc_realn.bai	4edce54818f71732ecbfec806ee8060d	9600856	released	[b'phs003488']	APOLLO-OV	index_file
05c81942-df00-4471-a3a9-69a4d7bc094d	6a9dd08e-d941-4612-92fe-be6690a91dcd_wgs_gdc_realn.bam	8716a4d11dc17dc1f4614d27372c840a	230067395918	released	[b'phs003488']	APOLLO-OV	data_file
1f2617fa-847e-4eb6-9c5a-dece3b55a92f	0c6c84cf-7881-4bd3-a676-4acdc1e50664_wgs_gdc_realn.bai	35cc3ebdad134cd90e96672d79e97a3b	9591424	released	[b'phs003488']	APOLLO-OV	index_file
05db0e2b-c747-4297-acb5-c8b95b597ffa	0c6c84cf-7881-4bd3-a676-4acdc1e50664_wgs_gdc_realn.bam	ef2a6531c2476973ca87ba6bf47b661e	220531293784	released	[b'phs003488']	APOLLO-OV	data_file
